gov_id,gov_st,gov_co,name,fips_st,fips_co_02,fips_co_07
01000,01,000,ALABAMA,01,000,000
01001,01,001,AUTAUGA,01,001,001
01002,01,002,BALDWIN,01,003,003
01003,01,003,BARBOUR,01,005,005
01004,01,004,BIBB,01,007,007
01005,01,005,BLOUNT,01,009,009
01006,01,006,BULLOCK,01,011,011
01007,01,007,BUTLER,01,013,013
01008,01,008,CALHOUN,01,015,015
01009,01,009,CHAMBERS,01,017,017
01010,01,010,CHEROKEE,01,019,019
01011,01,011,CHILTON,01,021,021
01012,01,012,CHOCTAW,01,023,023
01013,01,013,CLARKE,01,025,025
01014,01,014,CLAY,01,027,027
01015,01,015,CLEBURNE,01,029,029
01016,01,016,COFFEE,01,031,031
01017,01,017,COLBERT,01,033,033
01018,01,018,CONECUH,01,035,035
01019,01,019,COOSA,01,037,037
01020,01,020,COVINGTON,01,039,039
01021,01,021,CRENSHAW,01,041,041
01022,01,022,CULLMAN,01,043,043
01023,01,023,DALE,01,045,045
01024,01,024,DALLAS,01,047,047
01025,01,025,DE KALB,01,049,049
01026,01,026,ELMORE,01,051,051
01027,01,027,ESCAMBIA,01,053,053
01028,01,028,ETOWAH,01,055,055
01029,01,029,FAYETTE,01,057,057
01030,01,030,FRANKLIN,01,059,059
01031,01,031,GENEVA,01,061,061
01032,01,032,GREENE,01,063,063
01033,01,033,HALE,01,065,065
01034,01,034,HENRY,01,067,067
01035,01,035,HOUSTON,01,069,069
01036,01,036,JACKSON,01,071,071
01037,01,037,JEFFERSON,01,073,073
01038,01,038,LAMAR,01,075,075
01039,01,039,LAUDERDALE,01,077,077
01040,01,040,LAWRENCE,01,079,079
01041,01,041,LEE,01,081,081
01042,01,042,LIMESTONE,01,083,083
01043,01,043,LOWNDES,01,085,085
01044,01,044,MACON,01,087,087
01045,01,045,MADISON,01,089,089
01046,01,046,MARENGO,01,091,091
01047,01,047,MARION,01,093,093
01048,01,048,MARSHALL,01,095,095
01049,01,049,MOBILE,01,097,097
01050,01,050,MONROE,01,099,099
01051,01,051,MONTGOMERY,01,101,101
01052,01,052,MORGAN,01,103,103
01053,01,053,PERRY,01,105,105
01054,01,054,PICKENS,01,107,107
01055,01,055,PIKE,01,109,109
01056,01,056,RANDOLPH,01,111,111
01057,01,057,RUSSELL,01,113,113
01058,01,058,ST CLAIR,01,115,115
01059,01,059,SHELBY,01,117,117
01060,01,060,SUMTER,01,119,119
01061,01,061,TALLADEGA,01,121,121
01062,01,062,TALLAPOOSA,01,123,123
01063,01,063,TUSCALOOSA,01,125,125
01064,01,064,WALKER,01,127,127
01065,01,065,WASHINGTON,01,129,129
01066,01,066,WILCOX,01,131,131
01067,01,067,WINSTON,01,133,133
02000,02,000,ALASKA,02,000,000
02001,02,001,ALEUTIANS WEST CENSUS AREA,02,016,016
02002,02,002,ANCHORAGE CITY AND BOROUGH,02,020,020
02003,02,003,BETHEL CENSUS AREA,02,050,050
02004,02,004,BRISTOL BAY BOROUGH,02,060,060
02005,02,005,DILLINGHAM CENSUS AREA,02,070,070
02006,02,006,FAIRBANKS NORTH STAR BOROUGH,02,090,090
02007,02,007,HAINES BOROUGH,02,100,100
02008,02,008,JUNEAU CITY AND BOROUGH,02,110,110
02009,02,009,KANAI PENINSULA BOROUGH,02,122,122
02010,02,010,KETCHIKAN-GATEWAY BOROUGH,02,130,130
02011,02,011,NORTHWEST ARCTIC BOROUGH,02,188,188
02012,02,012,KODIAK ISLAND BOROUGH,02,150,150
02013,02,013,MATANUSKA-SUSITNA BOROUGH,02,170,170
02014,02,014,NOME CENSUS AREA,02,180,180
02015,02,015,NORTH SLOPE BOROUGH,02,185,185
02016,02,016,PRINCE OF WALES-OUTER KETCHIKAN CENSUS AREA,02,201,201
02017,02,017,SITKA CITY AND BOROUGH,02,220,220
02018,02,018,HOONAH-ANGOON CENSUS AREA [new for 2007],02,,105
02018,02,018,SKAGWAY-HOONAH-ANGOON CENSUS AREA [changed for 2007],02,232,
02019,02,019,SOUTHEAST FAIRBANKS CENSUS AREA,02,240,240
02020,02,020,VALDEZ-CORDOVA CENSUS AREA,02,261,261
02021,02,021,WADE HAMPTON CENSUS AREA,02,270,270
02022,02,022,WRANGELL-PETERSBURG CENSUS AREA,02,280,280
02023,02,023,YUKON-KAYUKUK CENSUS AREA,02,290,290
02024,02,024,ALEUTIANS EAST BOROUGH,02,013,013
02025,02,025,LAKE AND PENINSULA BOROUGH,02,164,164
02026,02,026,DENALI BOROUGH,02,068,068
02027,02,027,YAKUTAT CITY AND BOROUGH,02,282,282
02028,02,028,SKAGWAY BOROUGH [new for 2007],02,,230
02501,02,501,ELECTION DISTRICT 01,02,,
02502,02,502,ELECTION DISTRICT 02,02,,
02503,02,503,ELECTION DISTRICT 03,02,,
02504,02,504,ELECTION DISTRICT 04,02,,
02505,02,505,ELECTION DISTRICT 05,02,,
02506,02,506,ELECTION DISTRICT 06,02,,
02507,02,507,ELECTION DISTRICT 07,02,,
02508,02,508,ELECTION DISTRICT 08,02,,
02509,02,509,ELECTION DISTRICT 09,02,,
02510,02,510,ELECTION DISTRICT 10,02,,
02511,02,511,ELECTION DISTRICT 11,02,,
02512,02,512,ELECTION DISTRICT 12,02,,
02513,02,513,ELECTION DISTRICT 13,02,,
02514,02,514,ELECTION DISTRICT 14,02,,
02515,02,515,ELECTION DISTRICT 15,02,,
02516,02,516,ELECTION DISTRICT 16,02,,
02517,02,517,ELECTION DISTRICT 17,02,,
02518,02,518,ELECTION DISTRICT 18,02,,
02519,02,519,ELECTION DISTRICT 19,02,,
02999,02,999,BALANCE OF ALASKA,02,,
03000,03,000,ARIZONA,04,000,000
03001,03,001,APACHE,04,001,001
03002,03,002,COCHISE,04,003,003
03003,03,003,COCONINO,04,005,005
03004,03,004,GILA,04,007,007
03005,03,005,GRAHAM,04,009,009
03006,03,006,GREENLEE,04,011,011
03007,03,007,MARICOPA,04,013,013
03008,03,008,MOHAVE,04,015,015
03009,03,009,NAVAJO,04,017,017
03010,03,010,PIMA,04,019,019
03011,03,011,PINAL,04,021,021
03012,03,012,SANTA CRUZ,04,023,023
03013,03,013,YAVAPAI,04,025,025
03014,03,014,YUMA,04,027,027
03015,03,015,LA PAZ,04,012,012
04000,04,000,ARKANSAS,05,000,000
04001,04,001,ARKANSAS,05,001,001
04002,04,002,ASHLEY,05,003,003
04003,04,003,BAXTER,05,005,005
04004,04,004,BENTON,05,007,007
04005,04,005,BOONE,05,009,009
04006,04,006,BRADLEY,05,011,011
04007,04,007,CALHOUN,05,013,013
04008,04,008,CARROLL,05,015,015
04009,04,009,CHICOT,05,017,017
04010,04,010,CLARK,05,019,019
04011,04,011,CLAY,05,021,021
04012,04,012,CLEBURNE,05,023,023
04013,04,013,CLEVELAND,05,025,025
04014,04,014,COLUMBIA,05,027,027
04015,04,015,CONWAY,05,029,029
04016,04,016,CRAIGHEAD,05,031,031
04017,04,017,CRAWFORD,05,033,033
04018,04,018,CRITTENDEN,05,035,035
04019,04,019,CROSS,05,037,037
04020,04,020,DALLAS,05,039,039
04021,04,021,DESHA,05,041,041
04022,04,022,DREW,05,043,043
04023,04,023,FAULKNER,05,045,045
04024,04,024,FRANKLIN,05,047,047
04025,04,025,FULTON,05,049,049
04026,04,026,GARLAND,05,051,051
04027,04,027,GRANT,05,053,053
04028,04,028,GREENE,05,055,055
04029,04,029,HEMPSTEAD,05,057,057
04030,04,030,HOT SPRING,05,059,059
04031,04,031,HOWARD,05,061,061
04032,04,032,INDEPENDENCE,05,063,063
04033,04,033,IZARD,05,065,065
04034,04,034,JACKSON,05,067,067
04035,04,035,JEFFERSON,05,069,069
04036,04,036,JOHNSON,05,071,071
04037,04,037,LAFAYETTE,05,073,073
04038,04,038,LAWRENCE,05,075,075
04039,04,039,LEE,05,077,077
04040,04,040,LINCOLN,05,079,079
04041,04,041,LITTLE RIVER,05,081,081
04042,04,042,LOGAN,05,083,083
04043,04,043,LONOKE,05,085,085
04044,04,044,MADISON,05,087,087
04045,04,045,MARION,05,089,089
04046,04,046,MILLER,05,091,091
04047,04,047,MISSISSIPPI,05,093,093
04048,04,048,MONROE,05,095,095
04049,04,049,MONTGOMERY,05,097,097
04050,04,050,NEVADA,05,099,099
04051,04,051,NEWTON,05,101,101
04052,04,052,OUACHITA,05,103,103
04053,04,053,PERRY,05,105,105
04054,04,054,PHILLIPS,05,107,107
04055,04,055,PIKE,05,109,109
04056,04,056,POINSETT,05,111,111
04057,04,057,POLK,05,113,113
04058,04,058,POPE,05,115,115
04059,04,059,PRAIRIE,05,117,117
04060,04,060,PULASKI,05,119,119
04061,04,061,RANDOLPH,05,121,121
04062,04,062,ST FRANCIS,05,123,123
04063,04,063,SALINE,05,125,125
04064,04,064,SCOTT,05,127,127
04065,04,065,SEARCY,05,129,129
04066,04,066,SEBASTIAN,05,131,131
04067,04,067,SEVIER,05,133,133
04068,04,068,SHARP,05,135,135
04069,04,069,STONE,05,137,137
04070,04,070,UNION,05,139,139
04071,04,071,VAN BUREN,05,141,141
04072,04,072,WASHINGTON,05,143,143
04073,04,073,WHITE,05,145,145
04074,04,074,WOODRUFF,05,147,147
04075,04,075,YELL,05,149,149
05000,05,000,CALIFORNIA,06,000,000
05001,05,001,ALAMEDA,06,001,001
05002,05,002,ALPINE,06,003,003
05003,05,003,AMADOR,06,005,005
05004,05,004,BUTTE,06,007,007
05005,05,005,CALAVERAS,06,009,009
05006,05,006,COLUSA,06,011,011
05007,05,007,CONTRA COSTA,06,013,013
05008,05,008,DEL NORTE,06,015,015
05009,05,009,EL DORADO,06,017,017
05010,05,010,FRESNO,06,019,019
05011,05,011,GLENN,06,021,021
05012,05,012,HUMBOLDT,06,023,023
05013,05,013,IMPERIAL,06,025,025
05014,05,014,INYO,06,027,027
05015,05,015,KERN,06,029,029
05016,05,016,KINGS,06,031,031
05017,05,017,LAKE,06,033,033
05018,05,018,LASSEN,06,035,035
05019,05,019,LOS ANGELES,06,037,037
05020,05,020,MADERA,06,039,039
05021,05,021,MARIN,06,041,041
05022,05,022,MARIPOSA,06,043,043
05023,05,023,MENDOCINO,06,045,045
05024,05,024,MERCED,06,047,047
05025,05,025,MODOC,06,049,049
05026,05,026,MONO,06,051,051
05027,05,027,MONTEREY,06,053,053
05028,05,028,NAPA,06,055,055
05029,05,029,NEVADA,06,057,057
05030,05,030,ORANGE,06,059,059
05031,05,031,PLACER,06,061,061
05032,05,032,PLUMAS,06,063,063
05033,05,033,RIVERSIDE,06,065,065
05034,05,034,SACRAMENTO,06,067,067
05035,05,035,SAN BENITO,06,069,069
05036,05,036,SAN BERNARDINO,06,071,071
05037,05,037,SAN DIEGO,06,073,073
05038,05,038,SAN FRANCISCO,06,075,075
05039,05,039,SAN JOAQUIN,06,077,077
05040,05,040,SAN LUIS OBISPO,06,079,079
05041,05,041,SAN MATEO,06,081,081
05042,05,042,SANTA BARBARA,06,083,083
05043,05,043,SANTA CLARA,06,085,085
05044,05,044,SANTA CRUZ,06,087,087
05045,05,045,SHASTA,06,089,089
05046,05,046,SIERRA,06,091,091
05047,05,047,SISKIYOU,06,093,093
05048,05,048,SOLANO,06,095,095
05049,05,049,SONOMA,06,097,097
05050,05,050,STANISLAUS,06,099,099
05051,05,051,SUTTER,06,101,101
05052,05,052,TEHAMA,06,103,103
05053,05,053,TRINITY,06,105,105
05054,05,054,TULARE,06,107,107
05055,05,055,TUOLUMNE,06,109,109
05056,05,056,VENTURA,06,111,111
05057,05,057,YOLO,06,113,113
05058,05,058,YUBA,06,115,115
06000,06,000,COLORADO,08,000,000
06001,06,001,ADAMS,08,001,001
06002,06,002,ALAMOSA,08,003,003
06003,06,003,ARAPAHOE,08,005,005
06004,06,004,ARCHULETA,08,007,007
06005,06,005,BACA,08,009,009
06006,06,006,BENT,08,011,011
06007,06,007,BOULDER,08,013,013
06008,06,008,CHAFFEE,08,015,015
06009,06,009,CHEYENNE,08,017,017
06010,06,010,CLEAR CREEK,08,019,019
06011,06,011,CONEJOS,08,021,021
06012,06,012,COSTILLA,08,023,023
06013,06,013,CROWLEY,08,025,025
06014,06,014,CUSTER,08,027,027
06015,06,015,DELTA,08,029,029
06016,06,016,DENVER,08,031,031
06017,06,017,DOLORES,08,033,033
06018,06,018,DOUGLAS,08,035,035
06019,06,019,EAGLE,08,037,037
06020,06,020,ELBERT,08,039,039
06021,06,021,EL PASO,08,041,041
06022,06,022,FREMONT,08,043,043
06023,06,023,GARFIELD,08,045,045
06024,06,024,GILPIN,08,047,047
06025,06,025,GRAND,08,049,049
06026,06,026,GUNNISON,08,051,051
06027,06,027,HINSDALE,08,053,053
06028,06,028,HUERFANO,08,055,055
06029,06,029,JACKSON,08,057,057
06030,06,030,JEFFERSON,08,059,059
06031,06,031,KIOWA,08,061,061
06032,06,032,KIT CARSON,08,063,063
06033,06,033,LAKE,08,065,065
06034,06,034,LA PLATA,08,067,067
06035,06,035,LARIMER,08,069,069
06036,06,036,LAS ANIMAS,08,071,071
06037,06,037,LINCOLN,08,073,073
06038,06,038,LOGAN,08,075,075
06039,06,039,MESA,08,077,077
06040,06,040,MINERAL,08,079,079
06041,06,041,MOFFAT,08,081,081
06042,06,042,MONTEZUMA,08,083,083
06043,06,043,MONTROSE,08,085,085
06044,06,044,MORGAN,08,087,087
06045,06,045,OTERO,08,089,089
06046,06,046,OURAY,08,091,091
06047,06,047,PARK,08,093,093
06048,06,048,PHILLIPS,08,095,095
06049,06,049,PITKIN,08,097,097
06050,06,050,PROWERS,08,099,099
06051,06,051,PUEBLO,08,101,101
06052,06,052,RIO BLANCO,08,103,103
06053,06,053,RIO GRANDE,08,105,105
06054,06,054,ROUTT,08,107,107
06055,06,055,SAGUACHE,08,109,109
06056,06,056,SAN JUAN,08,111,111
06057,06,057,SAN MIGUEL,08,113,113
06058,06,058,SEDGWICK,08,115,115
06059,06,059,SUMMIT,08,117,117
06060,06,060,TELLER,08,119,119
06061,06,061,WASHINGTON,08,121,121
06062,06,062,WELD,08,123,123
06063,06,063,YUMA,08,125,125
06064,06,064,BROOMFIELD [new for 2002],08,014,014
07000,07,000,CONNECTICUT,09,000,000
07001,07,001,FAIRFIELD,09,001,001
07002,07,002,HARTFORD,09,003,003
07003,07,003,LITCHFIELD,09,005,005
07004,07,004,MIDDLESEX,09,007,007
07005,07,005,NEW HAVEN,09,009,009
07006,07,006,NEW LONDON,09,011,011
07007,07,007,TOLLAND,09,013,013
07008,07,008,WINDHAM,09,015,015
08000,08,000,DELAWARE,10,000,000
08001,08,001,KENT,10,001,001
08002,08,002,NEW CASTLE,10,003,003
08003,08,003,SUSSEX,10,005,005
09000,09,000,DIS. OF COLUMBIA,11,000,000
09001,09,001,WASHINGTON DC,11,001,001
10000,10,000,FLORIDA,12,000,000
10001,10,001,ALACHUA,12,001,001
10002,10,002,BAKER,12,003,003
10003,10,003,BAY,12,005,005
10004,10,004,BRADFORD,12,007,007
10005,10,005,BREVARD,12,009,009
10006,10,006,BROWARD,12,011,011
10007,10,007,CALHOUN,12,013,013
10008,10,008,CHARLOTTE,12,015,015
10009,10,009,CITRUS,12,017,017
10010,10,010,CLAY,12,019,019
10011,10,011,COLLIER,12,021,021
10012,10,012,COLUMBIA,12,023,023
10013,10,013,MIAMI-DADE,12,086,086
10014,10,014,DE SOTO,12,027,027
10015,10,015,DIXIE,12,029,029
10016,10,016,DUVAL,12,031,031
10017,10,017,ESCAMBIA,12,033,033
10018,10,018,FLAGLER,12,035,035
10019,10,019,FRANKLIN,12,037,037
10020,10,020,GADSDEN,12,039,039
10021,10,021,GILCHRIST,12,041,041
10022,10,022,GLADES,12,043,043
10023,10,023,GULF,12,045,045
10024,10,024,HAMILTON,12,047,047
10025,10,025,HARDEE,12,049,049
10026,10,026,HENDRY,12,051,051
10027,10,027,HERNANDO,12,053,053
10028,10,028,HIGHLANDS,12,055,055
10029,10,029,HILLSBOROUGH,12,057,057
10030,10,030,HOLMES,12,059,059
10031,10,031,INDIAN RIVER,12,061,061
10032,10,032,JACKSON,12,063,063
10033,10,033,JEFFERSON,12,065,065
10034,10,034,LAFAYETTE,12,067,067
10035,10,035,LAKE,12,069,069
10036,10,036,LEE,12,071,071
10037,10,037,LEON,12,073,073
10038,10,038,LEVY,12,075,075
10039,10,039,LIBERTY,12,077,077
10040,10,040,MADISON,12,079,079
10041,10,041,MANATEE,12,081,081
10042,10,042,MARION,12,083,083
10043,10,043,MARTIN,12,085,085
10044,10,044,MONROE,12,087,087
10045,10,045,NASSAU,12,089,089
10046,10,046,OKALOOSA,12,091,091
10047,10,047,OKEECHOBEE,12,093,093
10048,10,048,ORANGE,12,095,095
10049,10,049,OSCEOLA,12,097,097
10050,10,050,PALM BEACH,12,099,099
10051,10,051,PASCO,12,101,101
10052,10,052,PINELLAS,12,103,103
10053,10,053,POLK,12,105,105
10054,10,054,PUTNAM,12,107,107
10055,10,055,ST JOHNS,12,109,109
10056,10,056,ST LUCIE,12,111,111
10057,10,057,SANTA ROSA,12,113,113
10058,10,058,SARASOTA,12,115,115
10059,10,059,SEMINOLE,12,117,117
10060,10,060,SUMTER,12,119,119
10061,10,061,SUWANNEE,12,121,121
10062,10,062,TAYLOR,12,123,123
10063,10,063,UNION,12,125,125
10064,10,064,VOLUSIA,12,127,127
10065,10,065,WAKULLA,12,129,129
10066,10,066,WALTON,12,131,131
10067,10,067,WASHINGTON,12,133,133
11000,11,000,GEORGIA,13,000,000
11001,11,001,APPLING,13,001,001
11002,11,002,ATKINSON,13,003,003
11003,11,003,BACON,13,005,005
11004,11,004,BAKER,13,007,007
11005,11,005,BALDWIN,13,009,009
11006,11,006,BANKS,13,011,011
11007,11,007,BARROW,13,013,013
11008,11,008,BARTOW,13,015,015
11009,11,009,BEN HILL,13,017,017
11010,11,010,BERRIEN,13,019,019
11011,11,011,BIBB,13,021,021
11012,11,012,BLECKLEY,13,023,023
11013,11,013,BRANTLEY,13,025,025
11014,11,014,BROOKS,13,027,027
11015,11,015,BRYAN,13,029,029
11016,11,016,BULLOCH,13,031,031
11017,11,017,BURKE,13,033,033
11018,11,018,BUTTS,13,035,035
11019,11,019,CALHOUN,13,037,037
11020,11,020,CAMDEN,13,039,039
11021,11,021,CANDLER,13,043,043
11022,11,022,CARROLL,13,045,045
11023,11,023,CATOOSA,13,047,047
11024,11,024,CHARLTON,13,049,049
11025,11,025,CHATHAM,13,051,051
11026,11,026,CHATTAHOOCHEE,13,053,053
11027,11,027,CHATTOOGA,13,055,055
11028,11,028,CHEROKEE,13,057,057
11029,11,029,CLARKE,13,059,059
11030,11,030,CLAY,13,061,061
11031,11,031,CLAYTON,13,063,063
11032,11,032,CLINCH,13,065,065
11033,11,033,COBB,13,067,067
11034,11,034,COFFEE,13,069,069
11035,11,035,COLQUITT,13,071,071
11036,11,036,COLUMBIA,13,073,073
11037,11,037,COOK,13,075,075
11038,11,038,COWETA,13,077,077
11039,11,039,CRAWFORD,13,079,079
11040,11,040,CRISP,13,081,081
11041,11,041,DADE,13,083,083
11042,11,042,DAWSON,13,085,085
11043,11,043,DECATUR,13,087,087
11044,11,044,DEKALB,13,089,089
11045,11,045,DODGE,13,091,091
11046,11,046,DOOLY,13,093,093
11047,11,047,DOUGHERTY,13,095,095
11048,11,048,DOUGLAS,13,097,097
11049,11,049,EARLY,13,099,099
11050,11,050,ECHOLS,13,101,101
11051,11,051,EFFINGHAM,13,103,103
11052,11,052,ELBERT,13,105,105
11053,11,053,EMANUEL,13,107,107
11054,11,054,EVANS,13,109,109
11055,11,055,FANNIN,13,111,111
11056,11,056,FAYETTE,13,113,113
11057,11,057,FLOYD,13,115,115
11058,11,058,FORSYTH,13,117,117
11059,11,059,FRANKLIN,13,119,119
11060,11,060,FULTON,13,121,121
11061,11,061,GILMER,13,123,123
11062,11,062,GLASCOCK,13,125,125
11063,11,063,GLYNN,13,127,127
11064,11,064,GORDON,13,129,129
11065,11,065,GRADY,13,131,131
11066,11,066,GREENE,13,133,133
11067,11,067,GWINNETT,13,135,135
11068,11,068,HABERSHAM,13,137,137
11069,11,069,HALL,13,139,139
11070,11,070,HANCOCK,13,141,141
11071,11,071,HARALSON,13,143,143
11072,11,072,HARRIS,13,145,145
11073,11,073,HART,13,147,147
11074,11,074,HEARD,13,149,149
11075,11,075,HENRY,13,151,151
11076,11,076,HOUSTON,13,153,153
11077,11,077,IRWIN,13,155,155
11078,11,078,JACKSON,13,157,157
11079,11,079,JASPER,13,159,159
11080,11,080,JEFF DAVIS,13,161,161
11081,11,081,JEFFERSON,13,163,163
11082,11,082,JENKINS,13,165,165
11083,11,083,JOHNSON,13,167,167
11084,11,084,JONES,13,169,169
11085,11,085,LAMAR,13,171,171
11086,11,086,LANIER,13,173,173
11087,11,087,LAURENS,13,175,175
11088,11,088,LEE,13,177,177
11089,11,089,LIBERTY,13,179,179
11090,11,090,LINCOLN,13,181,181
11091,11,091,LONG,13,183,183
11092,11,092,LOWNDES,13,185,185
11093,11,093,LUMPKIN,13,187,187
11094,11,094,MCDUFFIE,13,189,189
11095,11,095,MCINTOSH,13,191,191
11096,11,096,MACON,13,193,193
11097,11,097,MADISON,13,195,195
11098,11,098,MARION,13,197,197
11099,11,099,MERIWETHER,13,199,199
11100,11,100,MILLER,13,201,201
11101,11,101,MITCHELL,13,205,205
11102,11,102,MONROE,13,207,207
11103,11,103,MONTGOMERY,13,209,209
11104,11,104,MORGAN,13,211,211
11105,11,105,MURRAY,13,213,213
11106,11,106,MUSCOGEE,13,215,215
11107,11,107,NEWTON,13,217,217
11108,11,108,OCONEE,13,219,219
11109,11,109,OGLETHORPE,13,221,221
11110,11,110,PAULDING,13,223,223
11111,11,111,PEACH,13,225,225
11112,11,112,PICKENS,13,227,227
11113,11,113,PIERCE,13,229,229
11114,11,114,PIKE,13,231,231
11115,11,115,POLK,13,233,233
11116,11,116,PULASKI,13,235,235
11117,11,117,PUTNAM,13,237,237
11118,11,118,QUITMAN,13,239,239
11119,11,119,RABUN,13,241,241
11120,11,120,RANDOLPH,13,243,243
11121,11,121,RICHMOND,13,245,245
11122,11,122,ROCKDALE,13,247,247
11123,11,123,SCHLEY,13,249,249
11124,11,124,SCREVEN,13,251,251
11125,11,125,SEMINOLE,13,253,253
11126,11,126,SPALDING,13,255,255
11127,11,127,STEPHENS,13,257,257
11128,11,128,STEWART,13,259,259
11129,11,129,SUMTER,13,261,261
11130,11,130,TALBOT,13,263,263
11131,11,131,TALIAFERRO,13,265,265
11132,11,132,TATTNALL,13,267,267
11133,11,133,TAYLOR,13,269,269
11134,11,134,TELFAIR,13,271,271
11135,11,135,TERRELL,13,273,273
11136,11,136,THOMAS,13,275,275
11137,11,137,TIFT,13,277,277
11138,11,138,TOOMBS,13,279,279
11139,11,139,TOWNS,13,281,281
11140,11,140,TREUTLEN,13,283,283
11141,11,141,TROUP,13,285,285
11142,11,142,TURNER,13,287,287
11143,11,143,TWIGGS,13,289,289
11144,11,144,UNION,13,291,291
11145,11,145,UPSON,13,293,293
11146,11,146,WALKER,13,295,295
11147,11,147,WALTON,13,297,297
11148,11,148,WARE,13,299,299
11149,11,149,WARREN,13,301,301
11150,11,150,WASHINGTON,13,303,303
11151,11,151,WAYNE,13,305,305
11152,11,152,WEBSTER,13,307,307
11153,11,153,WHEELER,13,309,309
11154,11,154,WHITE,13,311,311
11155,11,155,WHITFIELD,13,313,313
11156,11,156,WILCOX,13,315,315
11157,11,157,WILKES,13,317,317
11158,11,158,WILKINSON,13,319,319
11159,11,159,WORTH,13,321,321
12000,12,000,HAWAII,15,000,000
12001,12,001,HAWAII,15,001,001
12002,12,002,HONOLULU,15,003,003
12003,12,003,KAUAI,15,007,007
12004,12,004,MAUI,15,009,009
13000,13,000,IDAHO,16,000,000
13001,13,001,ADA,16,001,001
13002,13,002,ADAMS,16,003,003
13003,13,003,BANNOCK,16,005,005
13004,13,004,BEAR LAKE,16,007,007
13005,13,005,BENEWAH,16,009,009
13006,13,006,BINGHAM,16,011,011
13007,13,007,BLAINE,16,013,013
13008,13,008,BOISE,16,015,015
13009,13,009,BONNER,16,017,017
13010,13,010,BONNEVILLE,16,019,019
13011,13,011,BOUNDARY,16,021,021
13012,13,012,BUTTE,16,023,023
13013,13,013,CAMAS,16,025,025
13014,13,014,CANYON,16,027,027
13015,13,015,CARIBOU,16,029,029
13016,13,016,CASSIA,16,031,031
13017,13,017,CLARK,16,033,033
13018,13,018,CLEARWATER,16,035,035
13019,13,019,CUSTER,16,037,037
13020,13,020,ELMORE,16,039,039
13021,13,021,FRANKLIN,16,041,041
13022,13,022,FREMONT,16,043,043
13023,13,023,GEM,16,045,045
13024,13,024,GOODING,16,047,047
13025,13,025,IDAHO,16,049,049
13026,13,026,JEFFERSON,16,051,051
13027,13,027,JEROME,16,053,053
13028,13,028,KOOTENAI,16,055,055
13029,13,029,LATAH,16,057,057
13030,13,030,LEMHI,16,059,059
13031,13,031,LEWIS,16,061,061
13032,13,032,LINCOLN,16,063,063
13033,13,033,MADISON,16,065,065
13034,13,034,MINIDOKA,16,067,067
13035,13,035,NEZ PERCE,16,069,069
13036,13,036,ONEIDA,16,071,071
13037,13,037,OWYHEE,16,073,073
13038,13,038,PAYETTE,16,075,075
13039,13,039,POWER,16,077,077
13040,13,040,SHOSHONE,16,079,079
13041,13,041,TETON,16,081,081
13042,13,042,TWIN FALLS,16,083,083
13043,13,043,VALLEY,16,085,085
13044,13,044,WASHINGTON,16,087,087
14000,14,000,ILLINOIS,17,000,000
14001,14,001,ADAMS,17,001,001
14002,14,002,ALEXANDER,17,003,003
14003,14,003,BOND,17,005,005
14004,14,004,BOONE,17,007,007
14005,14,005,BROWN,17,009,009
14006,14,006,BUREAU,17,011,011
14007,14,007,CALHOUN,17,013,013
14008,14,008,CARROLL,17,015,015
14009,14,009,CASS,17,017,017
14010,14,010,CHAMPAIGN,17,019,019
14011,14,011,CHRISTIAN,17,021,021
14012,14,012,CLARK,17,023,023
14013,14,013,CLAY,17,025,025
14014,14,014,CLINTON,17,027,027
14015,14,015,COLES,17,029,029
14016,14,016,COOK,17,031,031
14017,14,017,CRAWFORD,17,033,033
14018,14,018,CUMBERLAND,17,035,035
14019,14,019,DE KALB,17,037,037
14020,14,020,DE WITT,17,039,039
14021,14,021,DOUGLAS,17,041,041
14022,14,022,DU PAGE,17,043,043
14023,14,023,EDGAR,17,045,045
14024,14,024,EDWARDS,17,047,047
14025,14,025,EFFINGHAM,17,049,049
14026,14,026,FAYETTE,17,051,051
14027,14,027,FORD,17,053,053
14028,14,028,FRANKLIN,17,055,055
14029,14,029,FULTON,17,057,057
14030,14,030,GALLATIN,17,059,059
14031,14,031,GREENE,17,061,061
14032,14,032,GRUNDY,17,063,063
14033,14,033,HAMILTON,17,065,065
14034,14,034,HANCOCK,17,067,067
14035,14,035,HARDIN,17,069,069
14036,14,036,HENDERSON,17,071,071
14037,14,037,HENRY,17,073,073
14038,14,038,IROQUOIS,17,075,075
14039,14,039,JACKSON,17,077,077
14040,14,040,JASPER,17,079,079
14041,14,041,JEFFERSON,17,081,081
14042,14,042,JERSEY,17,083,083
14043,14,043,JO DAVIESS,17,085,085
14044,14,044,JOHNSON,17,087,087
14045,14,045,KANE,17,089,089
14046,14,046,KANKAKEE,17,091,091
14047,14,047,KENDALL,17,093,093
14048,14,048,KNOX,17,095,095
14049,14,049,LAKE,17,097,097
14050,14,050,LA SALLE,17,099,099
14051,14,051,LAWRENCE,17,101,101
14052,14,052,LEE,17,103,103
14053,14,053,LIVINGSTON,17,105,105
14054,14,054,LOGAN,17,107,107
14055,14,055,MCDONOUGH,17,109,109
14056,14,056,MCHENRY,17,111,111
14057,14,057,MCLEAN,17,113,113
14058,14,058,MACON,17,115,115
14059,14,059,MACOUPIN,17,117,117
14060,14,060,MADISON,17,119,119
